date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:31	1368/1368	---M--	200	added ('OK%20')	text/css	etag:%22db82183f1d1193dc2e0766068dacf7a8%22	http://localhost:3003/assets/page/documentations.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/page/documentations7e76.css	(from )
12:09:31	1254/1254	---M--	200	added ('OK%20')	text/css	etag:%2281f3506545b2d8137b27774eb07b5c12%22	http://localhost:3003/assets/page/projects.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/page/projects7e76.css	(from )
12:09:32	1254/1254	---M--	200	added ('OK%20')	text/css	etag:%2263ca10f2e1a01cbab6e56e287dce8ee2%22	http://localhost:3003/assets/page/services.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/page/services7e76.css	(from )
12:09:32	1803/1803	---M--	200	added ('OK%20')	text/css	etag:%22faf8ff28905c757ccf62988e56374d2d%22	http://localhost:3003/assets/page/show_standart.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/page/show_standart7e76.css	(from )
12:09:32	814/814	---M--	200	added ('OK%20')	text/css	etag:%227e471dffa7c3bdaf48a86fd16814e055%22	http://localhost:3003/assets/page/sitemap.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/page/sitemap7e76.css	(from )
12:09:32	30662/30662	---M--	200	added ('OK%20')	text/css	etag:%223047bfd1c91209be07f8c978af87964b%22	http://localhost:3003/assets/pages.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/pages7e76.css	(from )
12:09:32	5548/5548	---M--	200	added ('OK%20')	text/css	etag:%22f115a09a1d284f2dab3046cab118b163%22	http://localhost:3003/assets/sidebar/sidebar.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/sidebar/sidebar7e76.css	(from )
12:09:33	5676/5676	---M--	200	added ('OK%20')	text/css	etag:%222f2c9c7e459d84a8c9dc75f430e0ea34%22	http://localhost:3003/assets/themes/themes.css?body=1	/home/michael/websites/AUB/localhost_3003/assets/themes/themes7e76.css	(from )
12:09:34	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/accueils.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/accueils7e76.js	(from )
12:09:34	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/agencies.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/agencies7e76.js	(from )
12:09:34	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/contact.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/contact7e76.js	(from )
12:09:34	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/documentations.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/documentations7e76.js	(from )
12:09:35	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/laws.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/laws7e76.js	(from )
12:09:35	15575/15575	---M--	200	added ('OK%20')	application/javascript	etag:%223656cbe42e6dfaf0ae3484ccb9cf0dda%22	http://localhost:3003/assets/jquery_ujs.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/jquery_ujs7e76.js	(from )
12:09:35	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/pages.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/pages7e76.js	(from )
12:09:35	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/projects.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/projects7e76.js	(from )
12:09:35	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/services.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/services7e76.js	(from )
12:09:36	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/site.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/site7e76.js	(from )
12:09:36	31/31	---M--	200	added ('OK%20')	application/javascript	etag:%22500cc6c3687fc62cc7591aeefa9f0f6c%22	http://localhost:3003/assets/sitemap.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/sitemap7e76.js	(from )
12:09:36	616/616	---M--	200	added ('OK%20')	application/javascript	etag:%2249ae0b5197e37d48f2d7df266a098ae6%22	http://localhost:3003/assets/application.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/application7e76.js	(from )
12:09:37	10850/10850	---M--	200	added ('OK%20')	text/html	etag:%22faf5550be7155fcef7844e4dcf0edc4b%22	http://localhost:3003/agency	/home/michael/websites/AUB/localhost_3003/agency.html	(from )
12:09:37	13736/13736	---M--	200	added ('OK%20')	text/html	etag:%22f9491643840f47e002a3f231ab42ae29%22	http://localhost:3003/agency/intro	/home/michael/websites/AUB/localhost_3003/agency/intro.html	(from )
12:09:38	11593/11593	---M--	200	added ('OK%20')	text/html	etag:%22ce2c827de46ed382eb1804115482912a%22	http://localhost:3003/agency/creation	/home/michael/websites/AUB/localhost_3003/agency/creation.html	(from )
12:09:38	13118/13118	---M--	200	added ('OK%20')	text/html	etag:%22e0c76c99f21a865cf1e41290a3bfb64e%22	http://localhost:3003/agency/fct	/home/michael/websites/AUB/localhost_3003/agency/fct.html	(from )
12:09:39	13725/13725	---M--	200	added ('OK%20')	text/html	etag:%226a517e5427aa1bd2bcf26768e13718c0%22	http://localhost:3003/agency/mission	/home/michael/websites/AUB/localhost_3003/agency/mission.html	(from )
12:09:39	10658/10658	---M--	200	added ('OK%20')	text/html	etag:%22232e84597bf94e833fb25ec8002071ed%22	http://localhost:3003/services	/home/michael/websites/AUB/localhost_3003/services.html	(from )
12:09:40	17361/17361	---M--	200	added ('OK%20')	text/html	etag:%22603766c2a7a5ab0aac69b08ddb2ace44%22	http://localhost:3003/services/aut_clm	/home/michael/websites/AUB/localhost_3003/services/aut_clm.html	(from )
12:09:40	10604/10604	---M--	200	added ('OK%20')	text/html	etag:%2213216f1e821965c47f213d8528c407a3%22	http://localhost:3003/projects	/home/michael/websites/AUB/localhost_3003/projects.html	(from )
12:09:41	13765/13765	---M--	200	added ('OK%20')	text/html	etag:%2237445dbce637940690defb9ac3ad0c25%22	http://localhost:3003/projects/plan_strat	/home/michael/websites/AUB/localhost_3003/projects/plan_strat.html	(from )
12:09:41	12054/12054	---M--	200	added ('OK%20')	text/html	etag:%22689329160d872bcf814ce90a365923a1%22	http://localhost:3003/documentations	/home/michael/websites/AUB/localhost_3003/documentations.html	(from )
12:09:42	11769/11769	---M--	200	added ('OK%20')	text/html	etag:%229eeaadd963018d695202ab5d1873966e%22	http://localhost:3003/documentations/doc_for_ndr	/home/michael/websites/AUB/localhost_3003/documentations/doc_for_ndr.html	(from )
12:09:42	13488/13488	---M--	200	added ('OK%20')	text/html	etag:%22d8e87d6c70ac1b8bf57d1aeb435ec725%22	http://localhost:3003/documentations/hrp_habitation	/home/michael/websites/AUB/localhost_3003/documentations/hrp_habitation.html	(from )
12:09:43	11821/11821	---M--	200	added ('OK%20')	text/html	etag:%2200622b249a43aa097a1804f4484113f2%22	http://localhost:3003/documentations/morcellement	/home/michael/websites/AUB/localhost_3003/documentations/morcellement.html	(from )
12:09:43	8534/8534	---M--	200	added ('OK%20')	application/javascript	etag:%22c124e493390081a8065f814c1190efa1%22	http://localhost:3003/assets/themes.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/themes7e76.js	(from )
12:09:43	11429/11429	---M--	200	added ('OK%20')	text/html	etag:%2214c6c210ed952ecee18fc1b32b29657b%22	http://localhost:3003/documentations/lotissement	/home/michael/websites/AUB/localhost_3003/documentations/lotissement.html	(from )
12:09:44	11725/11725	---M--	200	added ('OK%20')	text/html	etag:%222f58468d860964165b78b947d23efbc2%22	http://localhost:3003/documentations/ndr	/home/michael/websites/AUB/localhost_3003/documentations/ndr.html	(from )
12:09:44	25406/25406	---M--	200	added ('OK%20')	text/html	etag:%22dfa1b3728da95dfe9072e52aea98c26f%22	http://localhost:3003/documentations/recap	/home/michael/websites/AUB/localhost_3003/documentations/recap.html	(from )
12:09:45	12061/12061	---M--	200	added ('OK%20')	text/html	etag:%22e13f7bc08fabe1380cdc46a61e97bb14%22	http://localhost:3003/documentations/derogation	/home/michael/websites/AUB/localhost_3003/documentations/derogation.html	(from )
12:09:46	15013/15013	---M--	200	added ('OK%20')	text/html	etag:%22a4144cb7e0aae258e6f7ac5c50330e8e%22	http://localhost:3003/documentations/faq	/home/michael/websites/AUB/localhost_3003/documentations/faq.html	(from )
12:09:46	11048/11048	---M--	200	added ('OK%20')	text/html	etag:%2253d40d3909a02f6859c20534a80932c1%22	http://localhost:3003/documentations/laws	/home/michael/websites/AUB/localhost_3003/documentations/laws.html	(from )
12:09:47	11101/11101	---M--	200	added ('OK%20')	text/html	etag:%2280ae53eb1b46c58a7add16b03e0b9cb6%22	http://localhost:3003/documentations/plan	/home/michael/websites/AUB/localhost_3003/documentations/plan.html	(from )
12:09:48	11587/11587	---M--	200	added ('OK%20')	text/html	etag:%22374c0191cc90b38729dfee6d1f1ec0a6%22	http://localhost:3003/sitemap	/home/michael/websites/AUB/localhost_3003/sitemap.html	(from )
12:09:48	10894/10894	---M--	200	added ('OK%20')	text/html	etag:%224967e3fcfc18ee7ae6190be25533037c%22	http://localhost:3003/contact	/home/michael/websites/AUB/localhost_3003/contact.html	(from )
12:09:49	939/939	---M--	200	added ('OK%20')	image/jpeg	etag:%22f46b2dc6c241f4fe073cb74d8b75503f%22	http://localhost:3003/assets/reseauxsociaux_fb.jpg	/home/michael/websites/AUB/localhost_3003/assets/reseauxsociaux_fb.jpg	(from )
12:09:59	325/325	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20May%202014%2011:09:49%20GMT	https://plus.google.com/getstarted?fww=1	/home/michael/websites/AUB/plus.google.com/getstarted.388711.delayed	(from )
12:10:00	98062/98062	---M--	200	added ('OK%20')	image/png	date:Tue,%2029%20Apr%202014%2009:20:18%20GMT	http://localhost:3003/ex_1.png	/home/michael/websites/AUB/localhost_3003/ex_1.png	(from )
12:10:00	943/943	---M--	200	added ('OK%20')	image/jpeg	etag:%222a7c3490f80b84b4200c0443e5ed5633%22	http://localhost:3003/assets/reseauxsociaux_gp.jpg	/home/michael/websites/AUB/localhost_3003/assets/reseauxsociaux_gp.jpg	(from )
12:10:01	112861/112861	---M--	200	added ('OK%20')	image/png	date:Tue,%2029%20Apr%202014%2009:22:10%20GMT	http://localhost:3003/ex_2.png	/home/michael/websites/AUB/localhost_3003/ex_2.png	(from )
12:10:02	964/964	---M--	200	added ('OK%20')	image/jpeg	etag:%226a8f210bf40e8f13456d5a5202cbe980%22	http://localhost:3003/assets/reseauxsociaux_rss.jpg	/home/michael/websites/AUB/localhost_3003/assets/reseauxsociaux_rss.jpg	(from )
12:10:02	6479/6479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202013%2011:55:22%20GMT	https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTakBHGxtmLLFOxfVd1htEsYWwuXggjtIbuga1XyNq8PE03X-SJ	/home/michael/websites/AUB/encrypted-tbn3.gstatic.com/imagesd761.jpg	(from )
12:10:11	282945/282945	---M--	200	added ('OK%20')	application/javascript	etag:%2237e3513ca4e3326d099a575fa9be08fa%22	http://localhost:3003/assets/jquery.js?body=1	/home/michael/websites/AUB/localhost_3003/assets/jquery7e76.js	(from )
12:10:12	59361/59361	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20May%202014%2011:10:00%20GMT	https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0	/home/michael/websites/AUB/accounts.google.com/ServiceLogin66e8.html	(from )
12:10:13	122352/122352	---M--	200	added ('OK%20')	image/jpeg	etag:%22e63834b93eb04641d773182c81278c95%22	http://localhost:3003/assets/banniere.jpg	/home/michael/websites/AUB/localhost_3003/assets/banniere.jpg	(from http://localhost:3003/)
12:10:13	12116/12116	---M--	200	added ('OK%20')	text/html	etag:%222e27052366eb8eedc7d956b75c0f1023%22	http://localhost:3003/documentations/plan_de_zonage	/home/michael/websites/AUB/localhost_3003/documentations/plan_de_zonage.html	(from http://localhost:3003/)
12:10:13	15447/15447	---M--	200	added ('OK%20')	text/html	etag:%2212df7f42dadfad8e034abca0d850da41%22	http://localhost:3003/documentations/plan_amenagement	/home/michael/websites/AUB/localhost_3003/documentations/plan_amenagement.html	(from http://localhost:3003/)
12:10:14	18551/18551	---M--	200	added ('OK%20')	text/html	etag:%22a6c27dfb12ff29f55ddd4ffc81cb632f%22	http://localhost:3003/documentations/plan_de_dev	/home/michael/websites/AUB/localhost_3003/documentations/plan_de_dev.html	(from http://localhost:3003/)
12:10:14	11542/11542	---M--	200	added ('OK%20')	text/html	etag:%22b23dd719eaf8c504d38b114079d176e8%22	http://localhost:3003/documentations/dahirs	/home/michael/websites/AUB/localhost_3003/documentations/dahirs.html	(from http://localhost:3003/)
12:10:15	12430/12430	---M--	200	added ('OK%20')	text/html	etag:%22b1f62d7e3f54aba2fbdc8c0c5db91eda%22	http://localhost:3003/documentations/decrets	/home/michael/websites/AUB/localhost_3003/documentations/decrets.html	(from http://localhost:3003/)
12:10:15	12194/12194	---M--	200	added ('OK%20')	text/html	etag:%2214fcac5580d57395402f3bc10c74a58a%22	http://localhost:3003/documentations/circulaires	/home/michael/websites/AUB/localhost_3003/documentations/circulaires.html	(from http://localhost:3003/)
12:10:20	137568/137568	---M--	200	added ('OK%20')	application/octet-stream	etag:%22dc6614cb546fa9283595dbbc13b3ec90%22	http://localhost:3003/assets/centurygothic.ttf	/home/michael/websites/AUB/localhost_3003/assets/centurygothic.ttf	(from http://localhost:3003/)
12:13:11	76/76	---MCZ	200	added ('OK')	text/plain	date:Thu,%2029%20May%202014%2011:12:16%20GMT	https://accounts.google.com/robots.txt		(from http://localhost:3003/)
12:13:29	414/414	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20May%202014%2011:13:13%20GMT	https://accounts.google.com/RecoverAccount?service=oz&continue=https%3A%2F%2Fplus.google.com%2Fgetstarted%3Ffww%3D1%26gpsrc%3Dgplp0	/home/michael/websites/AUB/accounts.google.com/RecoverAccount.45e748.delayed	(from http://localhost:3003/)
12:14:15	657900/657900	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20May%202014%2011:13:29%20GMT	https://accounts.google.com/SignUp?service=oz&continue=https%3A%2F%2Fplus.google.com%2Fgetstarted%3Ffww%3D1%26gpsrc%3Dgplp0	/home/michael/websites/AUB/accounts.google.com/SignUpe748.html	(from http://localhost:3003/)
12:14:15	230/230	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20May%202014%2011:13:30%20GMT	https://accounts.google.com/TOS?loc=MA&hl=en	/home/michael/websites/AUB/accounts.google.com/TOS.47e1e2.delayed	(from http://localhost:3003/)
12:14:15	26/26	---M--	200	added ('OK')	text/plain	date:Sat,%2015%20Dec%202012%2002:50:55%20GMT	https://encrypted-tbn3.gstatic.com/robots.txt		(from http://localhost:3003/)
12:14:25	414/414	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20May%202014%2011:14:18%20GMT	https://accounts.google.com/RecoverAccount?continue=https%3A%2F%2Fplus.google.com%2Fgetstarted%3Ffww%3D1%26gpsrc%3Dgplp0&service=oz	/home/michael/websites/AUB/accounts.google.com/RecoverAccount.49a5c7.delayed	(from https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0)
12:14:25	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=MA&hl=en	/home/michael/websites/AUB/accounts.google.com/TOS.4ae1e2.delayed	(from https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0)
12:14:31	59472/59472	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20May%202014%2011:14:17%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fplus.google.com%2Fgetstarted%3Ffww%3D1%26gpsrc%3Dgplp0&service=oz&dsh=4404420464448889285	/home/michael/websites/AUB/accounts.google.com/ServiceLogin5a35.html	(from https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0)
12:14:40	232/232	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2029%20May%202014%2011:14:26%20GMT	https://accounts.google.com/TOS?loc=MA&hl=en&privacy=true	/home/michael/websites/AUB/accounts.google.com/TOS.4bd4d2.delayed	(from https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0)
12:14:40	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=MA&hl=en	/home/michael/websites/AUB/accounts.google.com/TOS.4ce1e2.delayed	(from https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0)
12:14:47	22809/22809	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2029%20May%202014%2011:14:42%20GMT	https://accounts.google.com/POST	/home/michael/websites/AUB/accounts.google.com/POST.4d.delayed	(from https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0)
12:14:52	22809/22809	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2029%20May%202014%2011:14:48%20GMT	https://accounts.google.com/GET	/home/michael/websites/AUB/accounts.google.com/GET.4e.delayed	(from https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/getstarted?fww%3D1%26gpsrc%3Dgplp0)
12:16:16	0/-1	---M--	302	error ('')			https://accounts.google.com/RecoverAccount?service=oz&continue=https%3A%2F%2Fplus.google.com%2Fgetstarted%3Ffww%3D1%26gpsrc%3Dgplp0	/home/michael/websites/AUB/accounts.google.com/RecoverAccount.4fe748.delayed	(from https://accounts.google.com/SignUp?service=oz&continue=https%3A%2F%2Fplus.google.com%2Fgetstarted%3Ffww%3D1%26gpsrc%3Dgplp0)
12:16:16	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=MA&hl=en	/home/michael/websites/AUB/accounts.google.com/TOS.50e1e2.delayed	(from https://accounts.google.com/SignUp?service=oz&continue=https%3A%2F%2Fplus.google.com%2Fgetstarted%3Ffww%3D1%26gpsrc%3Dgplp0)
